Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
A,132.63999938964844,,,,,,,,,,
AAL,12.869999885559082,,,,,,,,,,
AAP,167.63999938964844,,,,,,,,,,
AAPL,146.39999389648438,,,,,,,,,,
ABBV,143.3300018310547,,,,,,,,,,
ABC,142.4499969482422,,,,,,,,,,
ABMD,264.260009765625,,,,,,,,,,
ABT,103.37999725341797,,,,,,,,,,
ACN,274.3399963378906,,,,,,,,,,
ADBE,297.3800048828125,,,,,,,,,,
ADI,151.88999938964844,,,,,,,,,,
ADM,86.2699966430664,,,,,,,,,,
ADP,239.0500030517578,,,,,,,,,,
ADSK,204.52999877929688,,,,,,,,,,
AEE,81.44000244140625,,,,,,,,,,
AEP,87.69999694824219,,,,,,,,,,
AES,25.420000076293945,,,,,,,,,,
AFL,59.66999816894531,,,,,,,,,,
AIG,51.29999923706055,,,,,,,,,,
AIV,7.510000228881836,,,,,,,,,,
AIZ,151.92999267578125,,,,,,,,,,
AJG,181.75999450683594,,,,,,,,,,
AKAM,85.37999725341797,,,,,,,,,,
ALB,276.79998779296875,,,,,,,,,,
ALGN,228.80999755859375,,,,,,,,,,
ALK,42.65999984741211,,,,,,,,,,
ALL,133.0,,,,,,,,,,
ALLE,95.95999908447266,,,,,,,,,,
AMAT,89.22000122070312,,,,,,,,,,
AMCR,11.09000015258789,,,,,,,,,,
AMD,67.94000244140625,,,,,,,,,,
AME,121.08000183105469,,,,,,,,,,
AMGN,233.82000732421875,,,,,,,,,,
AMP,276.2799987792969,,,,,,,,,,
AMT,214.13999938964844,,,,,,,,,,
AMZN,120.94999694824219,,,,,,,,,,
ANET,121.3499984741211,,,,,,,,,,
ANSS,233.83999633789062,,,,,,,,,,
AON,282.7799987792969,,,,,,,,,,
AOS,51.5,,,,,,,,,,
APA,40.52000045776367,,,,,,,,,,
APD,242.8000030517578,,,,,,,,,,
APH,71.87999725341797,,,,,,,,,,
APTV,87.0999984741211,,,,,,,,,,
ARE,141.35000610351562,,,,,,,,,,
ATO,104.11000061035156,,,,,,,,,,
ATVI,74.11000061035156,,,,,,,,,,
AVB,182.50999450683594,,,,,,,,,,
AVGO,484.79998779296875,,,,,,,,,,
AVY,171.85000610351562,,,,,,,,,,
AWK,133.39999389648438,,,,,,,,,,
AXP,144.3699951171875,,,,,,,,,,
AZO,2245.449951171875,,,,,,,,,,
BA,132.11000061035156,,,,,,,,,,
BAC,31.920000076293945,,,,,,,,,,
BAX,57.709999084472656,,,,,,,,,,
BBY,67.9000015258789,,,,,,,,,,
BDX,236.8300018310547,,,,,,,,,,
BEN,23.31999969482422,,,,,,,,,,
BIIB,261.69000244140625,,,,,,,,,,
BIO,456.010009765625,,,,,,,,,,
BK,41.36000061035156,,,,,,,,,,
BKNG,1726.7099609375,,,,,,,,,,
BKR,23.709999084472656,,,,,,,,,,
BLK,583.1500244140625,,,,,,,,,,
BMY,71.44999694824219,,,,,,,,,,
BR,150.57000732421875,,,,,,,,,,
BSX,41.29999923706055,,,,,,,,,,
BWA,34.16999816894531,,,,,,,,,,
BXP,74.5,,,,,,,,,,
C,43.84000015258789,,,,,,,,,,
CAG,33.79999923706055,,,,,,,,,,
CAH,69.38999938964844,,,,,,,,,,
CARR,38.20000076293945,,,,,,,,,,
CAT,178.3800048828125,,,,,,,,,,
CB,190.6300048828125,,,,,,,,,,
CBOE,119.7699966430664,,,,,,,,,,
CBRE,72.94000244140625,,,,,,,,,,
CCI,145.77000427246094,,,,,,,,,,
CCL,7.429999828338623,,,,,,,,,,
CDNS,169.6999969482422,,,,,,,,,,
CDW,166.5500030517578,,,,,,,,,,
CE,94.76000213623047,,,,,,,,,,
CF,102.55000305175781,,,,,,,,,,
CFG,36.11000061035156,,,,,,,,,,
CHD,72.51000213623047,,,,,,,,,,
CHRW,99.63999938964844,,,,,,,,,,
CHTR,329.2799987792969,,,,,,,,,,
CI,294.0299987792969,,,,,,,,,,
CINF,96.63999938964844,,,,,,,,,,
CL,71.11000061035156,,,,,,,,,,
CLX,131.69000244140625,,,,,,,,,,
CMA,75.70999908447266,,,,,,,,,,
CMCSA,30.739999771118164,,,,,,,,,,
CME,180.8699951171875,,,,,,,,,,
CMG,1519.780029296875,,,,,,,,,,
CMI,224.36000061035156,,,,,,,,,,
CMS,58.529998779296875,,,,,,,,,,
CNC,80.80999755859375,,,,,,,,,,
CNP,28.809999465942383,,,,,,,,,,
COF,98.94000244140625,,,,,,,,,,
COO,277.4599914550781,,,,,,,,,,
COP,115.93000030517578,,,,,,,,,,
COST,480.32000732421875,,,,,,,,,,
COTY,6.860000133514404,,,,,,,,,,
CPB,47.59000015258789,,,,,,,,,,
CPRT,112.79000091552734,,,,,,,,,,
CRM,156.22999572753906,,,,,,,,,,
CSCO,41.9900016784668,,,,,,,,,,
CSX,27.81999969482422,,,,,,,,,,
CTAS,411.94000244140625,,,,,,,,,,
CTSH,60.630001068115234,,,,,,,,,,
CTVA,61.52000045776367,,,,,,,,,,
CVS,100.44999694824219,,,,,,,,,,
CVX,158.52999877929688,,,,,,,,,,
D,69.01000213623047,,,,,,,,,,
DAL,30.520000457763672,,,,,,,,,,
DD,54.459999084472656,,,,,,,,,,
DE,355.7699890136719,,,,,,,,,,
DFS,96.68000030517578,,,,,,,,,,
DG,242.6999969482422,,,,,,,,,,
DGX,127.76000213623047,,,,,,,,,,
DHI,72.80999755859375,,,,,,,,,,
DHR,282.2900085449219,,,,,,,,,,
DIS,100.80000305175781,,,,,,,,,,
DISH,15.039999961853027,,,,,,,,,,
DLR,99.0,,,,,,,,,,
DLTR,142.75999450683594,,,,,,,,,,
DOV,124.08000183105469,,,,,,,,,,
DOW,46.060001373291016,,,,,,,,,,
DPZ,335.1300048828125,,,,,,,,,,
DRI,133.10000610351562,,,,,,,,,,
DTE,116.11000061035156,,,,,,,,,,
DUK,94.0199966430664,,,,,,,,,,
DVA,89.26000213623047,,,,,,,,,,
DVN,70.87999725341797,,,,,,,,,,
DXC,27.309999465942383,,,,,,,,,,
DXCM,91.08000183105469,,,,,,,,,,
EA,122.66999816894531,,,,,,,,,,
EBAY,39.119998931884766,,,,,,,,,,
ECL,151.32000732421875,,,,,,,,,,
ED,86.30000305175781,,,,,,,,,,
EFX,179.97999572753906,,,,,,,,,,
EIX,60.09000015258789,,,,,,,,,,
EL,226.24000549316406,,,,,,,,,,
EMN,76.58000183105469,,,,,,,,,,
EMR,79.7699966430664,,,,,,,,,,
EOG,126.08000183105469,,,,,,,,,,
EQIX,578.4099731445312,,,,,,,,,,
EQR,66.52999877929688,,,,,,,,,,
ES,78.9000015258789,,,,,,,,,,
ESS,236.35000610351562,,,,,,,,,,
ETN,144.5,,,,,,,,,,
ETR,104.91000366210938,,,,,,,,,,
EVRG,60.15999984741211,,,,,,,,,,
EW,87.44000244140625,,,,,,,,,,
EXC,38.70000076293945,,,,,,,,,,
EXPD,90.7699966430664,,,,,,,,,,
EXPE,98.98999786376953,,,,,,,,,,
EXR,178.11000061035156,,,,,,,,,,
F,12.510000228881836,,,,,,,,,,
FANG,139.3699951171875,,,,,,,,,,
FAST,48.130001068115234,,,,,,,,,,
FBHS,58.16999816894531,,,,,,,,,,
FCX,30.510000228881836,,,,,,,,,,
FDX,156.8699951171875,,,,,,,,,,
FE,37.77000045776367,,,,,,,,,,
FFIV,156.27999877929688,,,,,,,,,,
FIS,79.5999984741211,,,,,,,,,,
FISV,100.55000305175781,,,,,,,,,,
FITB,34.099998474121094,,,,,,,,,,
FLS,26.829999923706055,,,,,,,,,,
FLT,187.0500030517578,,,,,,,,,,
FMC,112.04000091552734,,,,,,,,,,
FOX,29.25,,,,,,,,,,
FOXA,31.540000915527344,,,,,,,,,,
FRC,140.61000061035156,,,,,,,,,,
FRT,93.05999755859375,,,,,,,,,,
FTI,9.260000228881836,,,,,,,,,,
FTNT,53.59000015258789,,,,,,,,,,
FTV,61.900001525878906,,,,,,,,,,
GD,226.67999267578125,,,,,,,,,,
GE,67.44000244140625,,,,,,,,,,
GILD,65.44999694824219,,,,,,,,,,
GIS,77.69000244140625,,,,,,,,,,
GL,106.5199966430664,,,,,,,,,,
GLW,31.31999969482422,,,,,,,,,,
GM,34.84000015258789,,,,,,,,,,
GOOG,102.22000122070312,,,,,,,,,,
GOOGL,101.43000030517578,,,,,,,,,,
GPC,157.50999450683594,,,,,,,,,,
GPN,117.20999908447266,,,,,,,,,,
GPS,9.720000267028809,,,,,,,,,,
GRMN,83.1500015258789,,,,,,,,,,
GS,309.0,,,,,,,,,,
GWW,518.760009765625,,,,,,,,,,
HAL,29.239999771118164,,,,,,,,,,
HAS,68.29000091552734,,,,,,,,,,
HBAN,13.720000267028809,,,,,,,,,,
HBI,7.820000171661377,,,,,,,,,,
HCA,202.5399932861328,,,,,,,,,,
HD,289.8500061035156,,,,,,,,,,
HES,126.91000366210938,,,,,,,,,,
HIG,65.76000213623047,,,,,,,,,,
HII,233.00999450683594,,,,,,,,,,
HLT,125.91999816894531,,,,,,,,,,
HOLX,66.23999786376953,,,,,,,,,,
HON,177.80999755859375,,,,,,,,,,
HPE,12.949999809265137,,,,,,,,,,
HPQ,26.780000686645508,,,,,,,,,,
HRB,41.02000045776367,,,,,,,,,,
HRL,46.310001373291016,,,,,,,,,,
HSIC,69.91000366210938,,,,,,,,,,
HST,16.729999542236328,,,,,,,,,,
HSY,225.08999633789062,,,,,,,,,,
HUM,504.7099914550781,,,,,,,,,,
HWM,33.33000183105469,,,,,,,,,,
IBM,125.73999786376953,,,,,,,,,,
ICE,93.41000366210938,,,,,,,,,,
IDXX,350.1199951171875,,,,,,,,,,
IEX,208.86000061035156,,,,,,,,,,
IFF,92.5999984741211,,,,,,,,,,
ILMN,218.52000427246094,,,,,,,,,,
INCY,69.5,,,,,,,,,,
INTC,27.639999389648438,,,,,,,,,,
INTU,413.5799865722656,,,,,,,,,,
IP,32.869998931884766,,,,,,,,,,
IPG,27.239999771118164,,,,,,,,,,
IPGP,90.20999908447266,,,,,,,,,,
IQV,192.49000549316406,,,,,,,,,,
IR,46.939998626708984,,,,,,,,,,
IRM,47.04999923706055,,,,,,,,,,
ISRG,201.3800048828125,,,,,,,,,,
IT,299.7799987792969,,,,,,,,,,
ITW,192.80999755859375,,,,,,,,,,
IVZ,15.25,,,,,,,,,,
J,114.4800033569336,,,,,,,,,,
JBHT,166.49000549316406,,,,,,,,,,
JCI,53.34000015258789,,,,,,,,,,
JKHY,188.05999755859375,,,,,,,,,,
JNJ,165.11000061035156,,,,,,,,,,
JNPR,27.579999923706055,,,,,,,,,,
JPM,110.38999938964844,,,,,,,,,,
K,71.88999938964844,,,,,,,,,,
KEY,16.889999389648438,,,,,,,,,,
KEYS,168.7100067138672,,,,,,,,,,
KHC,33.88999938964844,,,,,,,,,,
KIM,19.299999237060547,,,,,,,,,,
KLAC,329.04998779296875,,,,,,,,,,
KMB,114.58000183105469,,,,,,,,,,
KMI,17.700000762939453,,,,,,,,,,
KMX,66.70999908447266,,,,,,,,,,
KO,56.2400016784668,,,,,,,,,,
KR,44.599998474121094,,,,,,,,,,
KSS,27.610000610351562,,,,,,,,,,
L,52.79999923706055,,,,,,,,,,
LDOS,92.4800033569336,,,,,,,,,,
LEG,35.119998931884766,,,,,,,,,,
LEN,79.8499984741211,,,,,,,,,,
LH,215.02999877929688,,,,,,,,,,
LHX,220.83999633789062,,,,,,,,,,
LIN,283.7900085449219,,,,,,,,,,
LKQ,50.22999954223633,,,,,,,,,,
LLY,331.7799987792969,,,,,,,,,,
LMT,402.510009765625,,,,,,,,,,
LNC,48.529998779296875,,,,,,,,,,
LNT,53.04999923706055,,,,,,,,,,
LOW,199.02999877929688,,,,,,,,,,
LRCX,399.9100036621094,,,,,,,,,,
LUV,32.9900016784668,,,,,,,,,,
LVS,42.619998931884766,,,,,,,,,,
LW,82.1500015258789,,,,,,,,,,
LYB,80.88999938964844,,,,,,,,,,
LYV,80.66999816894531,,,,,,,,,,
MA,304.20001220703125,,,,,,,,,,
MAA,153.50999450683594,,,,,,,,,,
MAR,147.17999267578125,,,,,,,,,,
MAS,49.90999984741211,,,,,,,,,,
MCD,239.08999633789062,,,,,,,,,,
MCHP,67.38999938964844,,,,,,,,,,
MCK,354.3699951171875,,,,,,,,,,
MCO,261.8599853515625,,,,,,,,,,
MDLZ,57.2400016784668,,,,,,,,,,
MDT,85.05000305175781,,,,,,,,,,
MET,65.26000213623047,,,,,,,,,,
MGM,33.58000183105469,,,,,,,,,,
MHK,98.88999938964844,,,,,,,,,,
MKC,73.30999755859375,,,,,,,,,,
MKTX,239.5399932861328,,,,,,,,,,
MLM,334.2900085449219,,,,,,,,,,
MMC,159.22999572753906,,,,,,,,,,
MMM,115.16999816894531,,,,,,,,,,
MNST,92.18000030517578,,,,,,,,,,
MO,42.900001525878906,,,,,,,,,,
MOS,51.09000015258789,,,,,,,,,,
MPC,107.58000183105469,,,,,,,,,,
MRK,88.38999938964844,,,,,,,,,,
MRO,27.190000534057617,,,,,,,,,,
MS,83.11000061035156,,,,,,,,,,
MSCI,447.4800109863281,,,,,,,,,,
MSFT,249.1999969482422,,,,,,,,,,
MSI,236.86000061035156,,,,,,,,,,
MTB,185.80999755859375,,,,,,,,,,
MTD,1202.469970703125,,,,,,,,,,
MU,54.72999954223633,,,,,,,,,,
NCLH,13.220000267028809,,,,,,,,,,
NDAQ,59.720001220703125,,,,,,,,,,
NEE,81.7699966430664,,,,,,,,,,
NEM,43.900001525878906,,,,,,,,,,
NFLX,236.72999572753906,,,,,,,,,,
NI,26.15999984741211,,,,,,,,,,
NKE,91.0999984741211,,,,,,,,,,
NLOK,21.079999923706055,,,,,,,,,,
NLSN,27.899999618530273,,,,,,,,,,
NOC,484.45001220703125,,,,,,,,,,
NOV,18.440000534057617,,,,,,,,,,
NOW,420.5799865722656,,,,,,,,,,
NRG,41.5,,,,,,,,,,
NSC,221.02000427246094,,,,,,,,,,
NTAP,67.19000244140625,,,,,,,,,,
NTRS,90.41000366210938,,,,,,,,,,
NUE,117.8499984741211,,,,,,,,,,
NVDA,132.08999633789062,,,,,,,,,,
NVR,4292.9599609375,,,,,,,,,,
NWL,14.489999771118164,,,,,,,,,,
NWS,16.43000030517578,,,,,,,,,,
NWSA,16.139999389648438,,,,,,,,,,
O,59.52000045776367,,,,,,,,,,
ODFL,272.489990234375,,,,,,,,,,
OKE,56.52000045776367,,,,,,,,,,
OMC,66.30999755859375,,,,,,,,,,
ORCL,66.63999938964844,,,,,,,,,,
ORLY,732.0900268554688,,,,,,,,,,
OTIS,67.43000030517578,,,,,,,,,,
OXY,67.73999786376953,,,,,,,,,,
PAYC,351.6700134277344,,,,,,,,,,
PAYX,114.58999633789062,,,,,,,,,,
PCAR,90.91000366210938,,,,,,,,,,
PEAK,23.290000915527344,,,,,,,,,,
PEG,58.470001220703125,,,,,,,,,,
PEP,166.0,,,,,,,,,,
PFE,44.119998931884766,,,,,,,,,,
PFG,78.52999877929688,,,,,,,,,,
PG,129.1999969482422,,,,,,,,,,
PGR,122.33999633789062,,,,,,,,,,
PH,263.19000244140625,,,,,,,,,,
PHM,40.86000061035156,,,,,,,,,,
PKG,117.38999938964844,,,,,,,,,,
PKI,131.35000610351562,,,,,,,,,,
PLD,105.44000244140625,,,,,,,,,,
PM,86.97000122070312,,,,,,,,,,
PNC,159.22999572753906,,,,,,,,,,
PNR,42.52000045776367,,,,,,,,,,
PNW,65.29000091552734,,,,,,,,,,
PPG,120.2300033569336,,,,,,,,,,
PPL,26.1200008392334,,,,,,,,,,
PRGO,38.83000183105469,,,,,,,,,,
PRU,93.75,,,,,,,,,,
PSA,293.9200134277344,,,,,,,,,,
PSX,92.61000061035156,,,,,,,,,,
PVH,50.58000183105469,,,,,,,,,,
PWR,134.5500030517578,,,,,,,,,,
PXD,251.17999267578125,,,,,,,,,,
PYPL,93.83000183105469,,,,,,,,,,
QCOM,124.88999938964844,,,,,,,,,,
QRVO,87.3499984741211,,,,,,,,,,
RCL,43.470001220703125,,,,,,,,,,
RE,273.7300109863281,,,,,,,,,,
REG,55.70000076293945,,,,,,,,,,
REGN,745.6799926757812,,,,,,,,,,
RF,21.170000076293945,,,,,,,,,,
RHI,79.66000366210938,,,,,,,,,,
RJF,108.13999938964844,,,,,,,,,,
RL,94.0199966430664,,,,,,,,,,
RMD,231.75999450683594,,,,,,,,,,
ROK,234.7100067138672,,,,,,,,,,
ROL,36.68000030517578,,,,,,,,,,
ROP,380.45001220703125,,,,,,,,,,
ROST,89.81999969482422,,,,,,,,,,
RSG,141.1699981689453,,,,,,,,,,
RTX,85.20999908447266,,,,,,,,,,
SBAC,283.1199951171875,,,,,,,,,,
SBUX,90.12000274658203,,,,,,,,,,
SCHW,75.93000030517578,,,,,,,,,,
SEE,46.0,,,,,,,,,,
SHW,217.3699951171875,,,,,,,,,,
SIVB,364.1199951171875,,,,,,,,,,
SJM,141.25999450683594,,,,,,,,,,
SLB,41.56999969482422,,,,,,,,,,
SLG,39.65999984741211,,,,,,,,,,
SNA,214.0,,,,,,,,,,
SNPS,321.3699951171875,,,,,,,,,,
SO,68.7300033569336,,,,,,,,,,
SPG,95.7699966430664,,,,,,,,,,
SPGI,321.6499938964844,,,,,,,,,,
SRE,153.52999877929688,,,,,,,,,,
STE,173.0399932861328,,,,,,,,,,
STT,65.43000030517578,,,,,,,,,,
STX,57.43000030517578,,,,,,,,,,
STZ,235.9499969482422,,,,,,,,,,
SWK,82.30000305175781,,,,,,,,,,
SWKS,93.33999633789062,,,,,,,,,,
SYF,31.75,,,,,,,,,,
SYK,216.1199951171875,,,,,,,,,,
SYY,75.5,,,,,,,,,,
T,15.930000305175781,,,,,,,,,,
TAP,48.459999084472656,,,,,,,,,,
TDG,551.75,,,,,,,,,,
TDY,354.0,,,,,,,,,,
TEL,118.22000122070312,,,,,,,,,,
TFC,45.86000061035156,,,,,,,,,,
TFX,205.5500030517578,,,,,,,,,,
TGT,156.41000366210938,,,,,,,,,,
TJX,65.80000305175781,,,,,,,,,,
TMO,546.27001953125,,,,,,,,,,
TMUS,141.22999572753906,,,,,,,,,,
TPR,31.860000610351562,,,,,,,,,,
TROW,111.54000091552734,,,,,,,,,,
TRV,160.5399932861328,,,,,,,,,,
TSCO,201.58999633789062,,,,,,,,,,
TSN,66.63999938964844,,,,,,,,,,
TT,153.7100067138672,,,,,,,,,,
TTWO,117.30000305175781,,,,,,,,,,
TWTR,51.29999923706055,,,,,,,,,,
TXN,167.8000030517578,,,,,,,,,,
TXT,63.31999969482422,,,,,,,,,,
TYL,367.2699890136719,,,,,,,,,,
UA,6.690000057220459,,,,,,,,,,
UAA,7.480000019073486,,,,,,,,,,
UAL,35.41999816894531,,,,,,,,,,
UDR,41.08000183105469,,,,,,,,,,
UHS,94.70999908447266,,,,,,,,,,
ULTA,395.989990234375,,,,,,,,,,
UNH,527.0700073242188,,,,,,,,,,
UNM,41.04999923706055,,,,,,,,,,
UNP,200.6199951171875,,,,,,,,,,
UPS,167.92999267578125,,,,,,,,,,
URI,293.8800048828125,,,,,,,,,,
USB,42.20000076293945,,,,,,,,,,
V,187.6699981689453,,,,,,,,,,
VFC,31.899999618530273,,,,,,,,,,
VLO,118.08999633789062,,,,,,,,,,
VMC,164.11000061035156,,,,,,,,,,
VNO,22.469999313354492,,,,,,,,,,
VRSK,179.92999267578125,,,,,,,,,,
VRSN,183.8699951171875,,,,,,,,,,
VRTX,302.0199890136719,,,,,,,,,,
VTR,39.86000061035156,,,,,,,,,,
VZ,39.400001525878906,,,,,,,,,,
WAB,88.06999969482422,,,,,,,,,,
WAT,290.8399963378906,,,,,,,,,,
WBA,33.15999984741211,,,,,,,,,,
WDC,37.16999816894531,,,,,,,,,,
WEC,90.55999755859375,,,,,,,,,,
WELL,62.31999969482422,,,,,,,,,,
WFC,43.310001373291016,,,,,,,,,,
WHR,144.44000244140625,,,,,,,,,,
WM,166.6300048828125,,,,,,,,,,
WMB,30.459999084472656,,,,,,,,,,
WMT,132.9199981689453,,,,,,,,,,
WRB,67.9800033569336,,,,,,,,,,
WRK,32.7400016784668,,,,,,,,,,
WST,259.6700134277344,,,,,,,,,,
WU,14.289999961853027,,,,,,,,,,
WY,29.809999465942383,,,,,,,,,,
WYNN,72.18000030517578,,,,,,,,,,
XEL,64.33000183105469,,,,,,,,,,
XOM,99.12000274658203,,,,,,,,,,
XRAY,30.239999771118164,,,,,,,,,,
XRX,14.890000343322754,,,,,,,,,,
XYL,92.66000366210938,,,,,,,,,,
YUM,112.33000183105469,,,,,,,,,,
ZBH,112.48999786376953,,,,,,,,,,
ZBRA,281.8800048828125,,,,,,,,,,
ZION,53.52000045776367,,,,,,,,,,
ZTS,154.58999633789062,,,,,,,,,,
